75965,neutral,"RT @chintamani36: While lots of attention has been given to loss of manufacturing industries, agriculture, migrant workers, contractual lab…"
22277,negative,"RT @DyfrigWilliams: With cycling getting banned in Spain and much less interaction with colleagues, I've been slightly concerned about how…"
13670,negative,"RT @JoeEEnglish: I can't stop thinking about this:

'No Soap, Little Water, and No Way Out: Refugee Camps Brace for Coronavirus'

Such an i…"
20503,negative,"Whites and blacks in Western countries are hysterical madman groups that claim to be ""unfair.""
Infectious diseases… https://t.co/jBJdxi1doP"
83917,neutral,"RT @dragonian3333: @montaga @BibleBeltDarlin @realDonaldTrump Some of Dems ""solutions "" for #ChineseCoronaVirus

$300,000,000 for Migrant (…"
30875,positive,"RT @OIMItalia: IOM Informing Migrant Communities in Italy on Protection from #COVID19

Leaflet available in 26 languages

 https://t.co/COP…"
10755,positive,#Turkey  Great Wolf facist sign #GreekBorders #IStandWithGreece  #HoldTheLine #Greece  https://t.co/P6x6p5cTnm
38330,positive,"RT @DannyShawBBC: In England &amp; Wales, up to 50 pregnant prisoners are set to be released early, as @RobertBuckland signalled last week. Oth…"
43392,positive,RT @lopez_wd: Excited to talk with @MichaelGKagan and @shobawadhia tomorrow at 5pm est about their excellent and engaging books on immigrat…
29232,neutral,"RT @mjs_DC: Trump's Justice Department is reopening immigration in courts in two epicenters of the COVID-19 outbreak. 

This move puts immi…"
84505,neutral,@LanceForman Why should we believe it now? What has changed? Patel is thanking everyone but is sticking by her immigration parameters.
9214,positive,"In our brand new #Worldin30Minutes episode, Host @markhleonard is joined by @carlbildt, @asliaydintasbas and… https://t.co/QHzhn9UvWX"
29074,neutral,College Republicans Release Emergency Resolution Calling for ‘Immediate and Indefinite Immigration Moratorium’ Amid… https://t.co/pkCTrkMrHg
24800,negative,"RT @DLPublicLaw: Our @maria_thomas80 for @LegalActionGrp on the #Jamaica50 &amp; the unnecessary, unjustifiable brutality of charter flight dep…"
40012,neutral,"RT @RefugeesRwanda: In #Rwanda, #UNHCR is taking different measures toward prevention, preparedness and response to #COVID19. 

""We are rei…"
68030,neutral,@richcurren @plasticvelvet1 @zcbel31 @Millerheighife @mtracey white supremacist country that has influx of non whit… https://t.co/9JdRyENPYK
79236,neutral,"The conditions facing #asylum seeking women, girls, and unaccompanied children in #Greece heighten risk of:
❌ Sexua… https://t.co/hZK2qlnNmn"
82746,positive,"RT @wendyphd: If you're trying to cover the #COVID19 pandemic in classes, particularly in terms of inequality, sexism, racism, xenophobia,…"
79853,neutral,Europe takes in refugee minors from Greece https://t.co/LOpNIcTgUG https://t.co/UiWcGWXc0z
2022,positive,@Deoliver47 @SteveCordero I think it’s mostly because of the immigration issue. They will come around. It’s those f… https://t.co/BKCyOmXHQ4
5924,neutral,"RT @trtworld: Citing Biblical references amid the refugee crisis, far-right groups in Greece establish patrols wearing paramilitary uniform…"
27832,negative,RT @KarenLynnBNB: @johncardillo @senatemajldr @SenateGOP @SenateDems @SpeakerPelosi I am disgusted with this bill! WTH Refugee Assistance?…
4162,neutral,"RT @eriiiic: I am pro European. I’d love having an European federal state. 
BUT Europe is doing everything wrong. On this, on immigration a…"
30004,negative,"RT @DonCorvair: @dbongino Yeah, and the economy will go the opposite direction.
Along with unemployment, illegal immigration..."
83084,neutral,"“If the virus gets into the camps, it would have a catastrophic effect.”

Filmmaker Mohammed Arafat has been making… https://t.co/bwVaVJpbRn"
33191,neutral,"#illegals are not #immigrants
End all #entitlements/#benefits to #illegals
No #catchandrelease
No #SanctuaryCities… https://t.co/xkkDnbk4nh"
11620,neutral,@Dennis79502422 @CNN What are you talking about? Have you seen the photos of all of the people waiting at immigrati… https://t.co/syKNvmlnrW
26892,neutral,And a woman who sponsored a refugee family found her kindness repaid as they brought bags of food to her porch as s… https://t.co/Uwst2DSdm1
68352,neutral,RT @theowpeace: European Union (EU) Rules Member States In Violation Of Refugee Quotas https://t.co/B6SIjV60ia https://t.co/uSLMES9Fxv
352,neutral,"Executive Office for Immigration Review (EOIR)
@realDonaldTrump 
#COVID19 #purposefulnegligence https://t.co/qdSKTs6Gqr"
65988,positive,@richardjcoker this is def too much admin for during a pandemic ! but can i confirm that medical care for foreigner… https://t.co/cnCoy7qSQo
25561,negative,RT @drzarni: #Myanmar with 50 million people plus hundreds of thousands of migrant #chinese &amp; foreign residents  under #AungSanSuuKyi's hea…
33885,positive,"RT @FAIRImmigration: Hey Alaska, ever wonder how immigration might be changing your state? Read the latest research below:"
39285,neutral,@BackForAllOfIt1 @QDecoder @psfnyc5 @laylow88861429 @TrumpSugar @PersevereEver @DigiVorr @mentalfloss15 @calijeff1… https://t.co/m2XMbeqv4j
22508,neutral,"@aafreen_tariq lemme guess, 

you are a TikTok migrant.😂😂"
39279,positive,"RT @PREETMEHTA1313: #Who_Is_RealGod

If you want to know how one can attain complete salvation, and how can one achieve God, then one will…"
84301,positive,@M0Lo @Hessian_Mohd You have immigrants because they do your jobs LOL also I didn’t deny you need to fix your immig… https://t.co/yp13UBp8a0
16659,positive,"Select ""Stand in the Gap Minute"" videos are airing regularly on Pure Flix, along with ""Stand in the Gap TV.""  More… https://t.co/ODm7AjSLQi"
67028,negative,"@capntransit Sadly, I've been talking to UK migrant friends in Spain who don't have any concept that the trip to th… https://t.co/yN4ghpgLG2"
36121,positive,"First Covid-19 death reported at Lesvos 😢
How the flying F does one self-isolate in overcrowded camps??!!! 
We need… https://t.co/hVOy4HLNAL"
39095,positive,Women SHOULD NOT have to endure sexual assault in war zones..their children SHOULD NOT have to witness these horrif… https://t.co/QSUtt7dg0G
41096,negative,"@Distinct_Words @realmjs92 @FreckledLiberty @ScottJ794 A few days ago it was *millions*. Now it's *100,000*. 

What… https://t.co/BUBAmoZjBQ"
39132,neutral,"United States Suspends Visa Services Abroad, Cancels ESTA Entry Authorizations For European Visitors... https://t.co/BQWIHYgkyF"
28097,positive,"In times of crisis, Americans have come together to keep our country safe. We, as young American patriots, have uni… https://t.co/nc4ghJssIW"
23300,neutral,Want to travel to Belgium? Did you know it's the second hardest places to visit in Europe because of the visa requi… https://t.co/laeGYe67oQ
71872,positive,They want us mixed guys to step up then change ya view on your natural counterpart which is us it's that simple y'a… https://t.co/yZi9qRUIoG
9630,neutral,Abolish detention now! #AMJoy #coronapocalypse  https://t.co/yGvDVbMRRY
24691,positive,Is social distancing a luxury that the world's refugees can't afford? https://t.co/CM6cMetmql
67506,negative,Survey: Immigrant and Refugee-serving Sector Experience With Your Shift to Remote/Digital Work – Pathways to Prospe… https://t.co/dT84ihkDle
81595,negative,RT @akdwaaz: @Marc__Me They are under danger. They will face backlash. It was not too long ago when rape of a minor led to anti migrant hat…
15771,neutral,"Pictures of sterilizing the streets of the Al-shatea refugee camp , west of Gaza City . 
#Corona https://t.co/GpNdbrLKhq"
82688,neutral,"RT @ITsilverspoon: ADDEYBB - Winner!!!

#refugeecrisis
#charity

I was even asked for a tip on the Militia Intelligence report, the last sh…"
7964,neutral,"Sens. Warren, Markey question Trump admin on removal of coronavirus posters from immigration courts https://t.co/HS2qTi07bF"
3394,neutral,Rohingya Refugee Fund For Orphans (10) https://t.co/DBLI19hkh2
31145,positive,"RT @MIRACoalition: Much of the country is on hold due to #COVID19. So should all #immigration matters, without penalty, without worries. ht…"
3226,positive,"BREAKING NEWS *Live*
Nancy Pelosi and Chuck Schumer demand President Trump open all borders and immediately stop hi… https://t.co/hTJ2YcKbkl"
28771,neutral,"Coronavirus: ‘Why has Modi done this?’ Rajasthan workers walk back home from Gujarat
WhileYounger daily-wage earner… https://t.co/1LRzRxeKQO"
65879,positive,"RT @HelpingHandsTwt: | Campaign Lukma: Update 8 |
While Delhi Govt has started giving wheat &amp; rice as part of ration, there are many who do…"
84793,positive,"RT @MikeArmiger: @BorisJohnson Glad you're better.

Here's ways you can express your gratitude:
- give us adequate PPE
- Test and trace pro…"
66374,positive,We then dive into a discussion of the concept of mobility from a cultural studies perspective with Dr. Marian Aguia… https://t.co/biuhNJya8n
33047,positive,Asylum seekers have so much to contribute to this crisis #lifttheban #COVID19 https://t.co/eeG17aAK1u
68454,positive,"RT @ACLUVA: During the #COVIDー19 pandemic, everyone should be able to drive legally to access healthcare and essential services without hav…"
80537,positive,"Yesterday the UK government decided to publish its guidance for the new points-based immigration system. 

There is… https://t.co/9lp9H0ikSG"
70535,neutral,RT @SamTLevin: A detainee from El Salvador told me he was trying to get deported and was helping an asylum seeker do the same: “People are…
33111,negative,RT @SBCFoundation: This eye-opening article by @TIME outlines the troubles that refugees are facing due to the current Covid-19 outbreak an…
331,neutral,"RT @costantino_21: M. Kostidis reporting from the #turkish side of the #borders w #Greece, asking some #migrants about their plans. They wi…"
6589,negative,"RT @grtrustme: Ozman Azizi, an Afghan soldier, is one of the poor ""mothers and babies"" attacking our #EuropeUnderAttack borders.
#IStandWit…"
84248,neutral,"RT @qarisohaibrjd: Respected CM @mlkhattar ji &amp; @cmohry, 20+ migrant labourers from Bihar are stranded in Chandar Sagar Timber factory, Mai…"
3375,neutral,"@O_Moutsos Fighting age PoS male, too cowardly to fight for his own country and people, abandons his mother and gra… https://t.co/c0L6gkqhKY"
22240,neutral,"""Will countries treat refugees and asylum seekers who have COVID-19? 

The UN's refugee agency is asking for help. https://t.co/Chzbmn52fo"""
13414,positive,"RT @lionheartleojai: Anyone who proudly displays a replica asylum seeker boat on his desk with a caption ""I stopped these"" is morally sick.…"
75731,neutral,Post lockdown people would realise the collateral damage and the untold miseries caused by lockdown. The daily wage… https://t.co/14q2bhpTRg
4342,neutral,'disposable' (12/March/20) posTBLoggery... #coronavirus #health #UK #NHS #politics #immigration #death #anxiety #flu https://t.co/QmqM0Lr9Sk
7669,positive,"The sexual abuse of people in immigration detention, particularly for those who identify as LGBTQ, is unconscionabl… https://t.co/6tiwN9kmf5"
81364,neutral,"@dkbghana @MickieFlex But the milk sef put am in context oo, people dey refugee camps who are will kill for milk. She no lie momm"
40716,positive,Social distancing a fantasy in refugee camps https://t.co/p455nnmyw5
83729,negative,"@LaaalVIRUS @AzizJama555 @ImranKhanPTI These afghanis killed all the Kalashas, Hindus and Sikhs and this asylum see… https://t.co/rivTbUSL83"
78340,positive,RT @StevePersonally: This is one of the true costs of uncontrolled immigration for Greece. The olive trees are likely to have been hundreds…
77393,negative,"Dirty Money - S2.
Ep1 - On 'Wells Fargo' bank, how they cheated the US poor/migrant customers and terminated their… https://t.co/O2162Q4AoD"
4998,neutral,"@akrokentrwos We stand with you, Greece and Austria. Not the German government, but the core of the German people.… https://t.co/kMUZA745qB"
66910,positive,@janephilpott The number of ppl infected related to Roxham rd could cause civil unrest/riots. The true numbers coul… https://t.co/seHDcAHNsL
33541,positive,RT @RichardBarrow: I respectfully ask @MFAThai to use their influence to ask the Immigration Bureau to either offer an automatic two month…
34125,negative,RT @Shark_1218: @john_wayne_gr Hmm. Recon to get info before they attack? Use illegal immigrant again? 🤔 Seems like they are planning their…
19689,positive,"RT @manatweets: ☑ More Mexican migrants crossing U.S. border amid closure fears, shelters say #BreakingNews #Reuters ➡ https://t.co/hZNNe6M…"
18273,positive,"RT @PrisonPlanet: Sweden: ""The right to asylum is not affected by the decision (to close the border).""

Not even a deadly global pandemic c…"
